i	treeindex	accept	nnodes	distance	loglik	post	loga	Q	ru
73	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-4.75250413173429	0.0725806451612903	-0.44014885663654
74	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-6.38972350042544	0.0725806451612903	-0.251391783699439
75	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-6.48333404488525	0.0725806451612903	-0.0471753698851039
76	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-928.82631604445	1.5	-0.291464857318427
77	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-5.96912716762685	0.0725806451612903	-0.461061719229402
78	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-931.68875122864	1.5	-0.83737812662894
79	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-6.81267231167598	0.0725806451612903	-0.669912363102879
80	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-6.46907007455897	0.0725806451612903	-0.3107254845462
81	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-6.15661096771086	0.0725806451612903	-0.223954795597084
82	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-4.96909099472699	0.0725806451612903	-0.086942389109663
83	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-5.73171944547297	0.0725806451612903	-0.292044315710641
84	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-5.06040220803638	0.0725806451612903	-0.610824332545503
85	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-2.35765011657653	0.0725806451612903	-2.27094146089393
86	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-4.96909099472699	0.0725806451612903	-1.81902372542715
87	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-6.84485131235064	0.0725806451612903	-0.171855825669084
88	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-737.97432060449	1.5	-0.286407890922791
89	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-737.574636219108	1.5	-2.01186455497323
90	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-737.359371112829	1.5	-1.10613167431777
91	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-737.574636219108	1.5	-0.299276996893328
92	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-931.268038006793	1.5	-0.919906408766331
93	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-6.4522010259237	0.0725806451612903	-2.510141014178
94	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-6.43731970730672	0.0725806451612903	-0.0318081412939641
95	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-931.68875122864	1.5	-0.420347947104887
96	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	NA	0.0725806451612903	-1.5645597351189
97	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-737.574636219108	1.5	-0.732338211226922
98	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-733.703283220146	1.5	-2.26036841458415
99	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-928.82631604445	1.5	-1.58710885350218
100	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	NA	1.5	-0.484240669482325
101	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-732.111037837587	1.5	-0.814784343682364
102	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-737.97432060449	1.5	-0.313495401587596
103	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-4.96909099472699	0.0725806451612903	-0.118942491680334
104	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-737.574636219108	1.5	-1.47717427110152
105	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-931.479680905437	1.5	-0.479766256940639
106	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-732.111037837587	1.5	-0.404476871700324
107	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-737.58799945014	1.5	-1.1137290231447
108	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-718.949017583875	1.5	-6.07967231090669e-05
109	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-6.43731970730672	0.0725806451612903	-0.088672367588438
110	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-6.66235537826227	0.0725806451612903	-0.449892375385569
111	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-931.490937537039	1.5	-0.119597640757875
112	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-723.103976038993	1.5	-2.2174601043536
113	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-930.195922983511	1.5	-1.04894740296041
114	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-6.38972350042544	0.0725806451612903	-0.818922364993562
115	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-4.44314026727383	0.0725806451612903	-0.920384785514521
116	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-6.46891740037912	0.0725806451612903	-1.67901032791389
117	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-931.760593797002	1.5	-0.415626211640874
118	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-6.49284256603582	0.0725806451612903	-0.349420930379612
119	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-6.46258658137534	0.0725806451612903	-0.689488851342604
120	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-931.68875122864	1.5	-0.44768481816386
121	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-5.06040220803638	0.0725806451612903	-2.26869584742492
122	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-736.300342432298	1.5	-0.296564349368173
123	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-732.111037837587	1.5	-1.42340918340179
124	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-4.15366621099323	0.0725806451612903	-0.297239272406438
125	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-931.176332696583	1.5	-2.39430161740821
126	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-931.161176518066	1.5	-0.7061567242708
127	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	NA	1.5	-0.142647619958666
128	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-6.84653804966305	0.0725806451612903	-0.119958668487947
129	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	NA	1.5	-1.26585186520254
130	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-928.472123203437	1.5	-2.41965056195445
131	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-930.94803468391	1.5	-6.22338059291933
132	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-6.49284256603582	0.0725806451612903	-0.408030755077155
133	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-931.736410727294	1.5	-2.11839541064221
134	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-4.96909099472699	0.0725806451612903	-0.113938829243532
135	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-6.81267231167598	0.0725806451612903	-0.600363798504337
136	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-738.007898229689	1.5	-1.68774309012114
137	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-6.81267231167598	0.0725806451612903	-3.40644955704559
138	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-738.007898229689	1.5	-0.126409600252122
139	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-931.448582415715	1.5	-0.0580608475011425
140	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-5.08069481782817	0.0725806451612903	-0.153689263689858
141	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-737.064028486135	1.5	-2.19023930107581
142	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-931.077837708958	1.5	-0.206129605524554
143	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-5.99398077049349	0.0725806451612903	-0.993267139135916
144	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-738.260281726338	1.5	-0.0229904556987735
145	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-737.764837482804	1.5	-1.43191608509915
146	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-737.58799945014	1.5	-2.4848877357367
147	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-929.163415719401	1.5	-0.751496509293583
148	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-738.031215196532	1.5	-0.205784870118764
149	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-5.17480526263111	0.0725806451612903	-0.698918983579175
150	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-732.111037837587	1.5	-1.40226707810789
151	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-930.902111618396	1.5	-0.273383994035196
152	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-927.790921972914	1.5	-1.73579619452013
153	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-5.12199253313824	0.0725806451612903	-0.225862831309623
154	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-736.858601037026	1.5	-0.813338784495371
155	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-931.68875122864	1.5	-0.487411392428901
156	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	-6.59804589690551	0.0725806451612903	-0.0130670133809527
157	10	FALSE	1	0.5	-21545.4874314251	-21554.3068749699	NA	1.5	-0.186142584049607
158	11	TRUE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	8.44827636471078	0.0725806451612903	-2.79597573238335
159	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-8.44827636471078	13.7777777777778	-0.432002208533185
160	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-732.884901446712	1	-0.276733421435461
161	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-925.957804041547	1	-0.575098658012697
162	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-919.08523917008	13.7777777777778	-0.313482571399956
163	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-919.08523917008	13.7777777777778	-0.788353866491811
164	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-6.55486403035739	0.0444444444444444	-0.330729712713159
165	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-6.82020284371593	0.0444444444444444	-0.414061062339004
166	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-925.882683387783	1	-0.609486201638359
167	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-5.86989065380895	0.0444444444444444	-3.79829671020315
168	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	NA	0.0444444444444444	-1.00962459458867
169	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-15.2931276770614	1	-0.73467983704388
170	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-919.08523917008	13.7777777777778	-1.55139500928675
171	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-14.4137294028951	1	-0.0992910943354407
172	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-925.862685602613	1	-3.1269904199643
173	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-726.991828840478	13.7777777777778	-4.1464902895959
174	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-919.08523917008	13.7777777777778	-1.0366471566324
175	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-4.58387889547212	0.0444444444444444	-1.19714286418229
176	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-5.97760394173438	0.0444444444444444	-1.05966888298367
177	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-5.01539262186689	0.0444444444444444	-2.73020424501781
178	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-14.4137294028951	1	-3.26331517036157
179	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-5.31332152711967	0.0444444444444444	-0.957078064129353
180	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-726.991828840478	13.7777777777778	-0.451740135092609
181	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-5.86989065380895	0.0444444444444444	-0.16956495007376
182	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-8.44827636471078	13.7777777777778	-0.996400196882585
183	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-733.474172623086	1	-1.08734042574304
184	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	NA	1	-1.94706114988038
185	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-733.438041966463	1	-1.34289767311227
186	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-733.479157745467	1	-0.215879985700508
187	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-13.5086785727472	1	-0.0825197936845264
188	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-733.014369883596	1	-2.23744579152787
189	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-925.603393266651	1	-0.572893520970011
190	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-925.891631846411	1	-0.0666683284244051
191	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-15.1670655005983	1	-1.1310612393851
192	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-5.58594443653838	0.0444444444444444	-1.38693639931047
193	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	NA	0.0444444444444444	-1.52587360894481
194	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-5.58594443653838	0.0444444444444444	-2.364938857199
195	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-8.44827636471078	13.7777777777778	-0.533847668462439
196	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-6.02462686618001	0.0444444444444444	-0.735531307254547
197	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-919.08523917008	13.7777777777778	-1.07172589638355
198	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-919.08523917008	13.7777777777778	-0.159849892290443
199	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-919.08523917008	13.7777777777778	-2.88256352482166
200	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-8.44827636471078	13.7777777777778	-1.54854465263198
201	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-6.31684882718092	0.0444444444444444	-0.1343440896442
202	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-919.680568212847	1	-1.61334275422769
203	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-6.70180773460798	0.0444444444444444	-0.30209468146211
204	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-6.31358790953582	0.0444444444444444	-0.324378131291154
205	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-919.08523917008	13.7777777777778	-7.30826380500012
206	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-4.57790378631089	0.0444444444444444	-0.798226606798211
207	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-5.90712216552184	0.0444444444444444	-3.53908485149116
208	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-922.188484378436	1	-0.0671510058150355
209	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-6.8732799855794	0.0444444444444444	-3.29907625916104
210	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-8.44827636471078	13.7777777777778	-0.0266486343384411
211	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-732.801730045867	1	-1.16235201764824
212	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-923.227499142013	1	-0.649902103722172
213	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-925.603393266651	1	-1.43229550935592
214	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-732.239953267734	1	-0.349773155650148
215	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-6.87699206371017	0.0444444444444444	-0.197463417517915
216	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-6.3608686031299	0.0444444444444444	-0.141616141150795
217	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-14.4920530030795	1	-0.117254738813676
218	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-5.34584734681321	0.0444444444444444	-0.573750269647182
219	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-6.70479712522193	0.0444444444444444	-0.932185357865836
220	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-6.25829655773178	0.0444444444444444	-2.72938721461599
221	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-4.85521039792421	0.0444444444444444	-0.156570408162308
222	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-807.321596468093	1	-0.608873725657289
223	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-15.1670655005983	1	-1.83667342266993
224	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-6.31684882718092	0.0444444444444444	-1.34360091742371
225	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-6.25829655773178	0.0444444444444444	-1.77262377526885
226	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-5.32922419646694	0.0444444444444444	-0.0296652659136297
227	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-919.08523917008	13.7777777777778	-0.453407934077106
228	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-15.106741655105	1	-0.159566045698568
229	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-925.862685602613	1	-1.79054028214583
230	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-731.390007236623	1	-0.537261010738574
231	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-925.698557377735	1	-0.786306183040719
232	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-6.87132023015202	0.0444444444444444	-0.0242276902973791
233	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-731.558914985872	1	-1.01945154062785
234	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-732.668940408435	1	-0.856405326206334
235	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-6.70479712522193	0.0444444444444444	-1.46958722612258
236	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-919.08523917008	13.7777777777778	-0.199793101319705
237	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-8.44827636471078	13.7777777777778	-0.449979600756681
238	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-15.1670655005983	1	-0.52561617987643
239	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-6.54146567312328	0.0444444444444444	-0.277047963172131
240	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-6.3608686031299	0.0444444444444444	-0.00903310316928296
241	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-5.01539262186689	0.0444444444444444	-0.783457019940432
242	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-8.44827636471078	13.7777777777778	-3.02716946306877
243	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-925.131670373255	1	-1.23126286919741
244	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-8.44827636471078	13.7777777777778	-3.41121815387953
245	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-15.2931276770614	1	-0.343873927584162
246	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-5.01539262186689	0.0444444444444444	-0.922015706519185
247	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-732.668940408435	1	-0.259252305043466
248	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	NA	0.0444444444444444	-3.18713133950202
249	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-6.72152997465001	0.0444444444444444	-0.354574369406419
250	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-919.08523917008	13.7777777777778	-0.162577480065504
251	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-919.08523917008	13.7777777777778	-0.158070625648836
252	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-6.25077785577069	0.0444444444444444	-0.396117422959567
253	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-925.698557377735	1	-0.648394682425549
254	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-13.5086785727472	1	-0.454452670113181
255	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-925.957804041547	1	-0.229766904635415
256	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-6.68615641344205	0.0444444444444444	-0.420787430882995
257	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-6.34147246140911	0.0444444444444444	-0.32288938141267
258	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-925.698557377735	1	-0.256532117471336
259	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-8.44827636471078	13.7777777777778	-1.06519388360677
260	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-5.34584734681321	0.0444444444444444	-0.219360112091197
261	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-8.44827636471078	13.7777777777778	-0.480729664248809
262	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-733.403278066802	1	-1.30987478996867
263	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-14.4920530030795	1	-1.37582321656035
264	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-6.54640066892226	0.0444444444444444	-0.547192070774153
265	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-924.845939665036	1	-1.71255643678852
266	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-6.39547260783784	0.0444444444444444	-1.05024400721094
267	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-925.603393266651	1	-1.16321888733276
268	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-925.131670373255	1	-0.308160021108705
269	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-919.08523917008	13.7777777777778	-1.14999555364787
270	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-15.1952012769689	1	-0.407814010541258
271	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-807.321596468093	1	-1.87662037515744
272	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-8.44827636471078	13.7777777777778	-1.54422202335859
273	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-5.01414339017411	0.0444444444444444	-0.207806836617563
274	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-919.680568212847	1	-2.94326597744061
275	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-6.25829655773178	0.0444444444444444	-0.422191805234345
276	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-12.1317277239796	1	-2.23674839864131
277	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-919.08523917008	13.7777777777778	-0.391214925423695
278	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-6.77840260337016	0.0444444444444444	-0.636884947905521
279	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-919.08523917008	13.7777777777778	-1.41899057503876
280	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-6.92149373826451	0.0444444444444444	-0.154387730603356
281	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-732.853454403728	1	-0.333432104935194
282	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-8.44827636471078	13.7777777777778	-0.493796778137452
283	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-14.9171937650899	1	-0.84897697032049
284	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-6.56383892393624	0.0444444444444444	-0.13089874614767
285	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-5.62777757348577	0.0444444444444444	-0.86471291127851
286	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-14.4137294028951	1	-0.331863065529803
287	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-925.698557377735	1	-0.676149723403287
288	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-6.15805784430686	0.0444444444444444	-0.430134066231831
289	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-5.97760394173438	0.0444444444444444	-2.45080590805327
290	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-919.08523917008	13.7777777777778	-3.62222958123182
291	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-14.4137294028951	1	-3.86670373500939
292	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-726.991828840478	13.7777777777778	-0.796852823008935
293	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-919.08523917008	13.7777777777778	-1.24218828950451
294	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-5.32922419646694	0.0444444444444444	-2.34181480574413
295	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-919.08523917008	13.7777777777778	-0.0369743105903433
296	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-922.188484378436	1	-0.924270750428804
297	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-6.92149373826451	0.0444444444444444	-0.026606185935916
298	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-726.991828840478	13.7777777777778	-2.88101225668971
299	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-733.70733947909	1	-0.579546597986083
300	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-4.57790378631089	0.0444444444444444	-0.999111231481275
301	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-6.15805784430686	0.0444444444444444	-4.98720171972658
302	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-726.991828840478	13.7777777777778	-0.405935083457443
303	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-5.83307400627801	0.0444444444444444	-1.92888771232459
304	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-6.9093076408286	0.0444444444444444	-0.216619883350631
305	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-919.08523917008	13.7777777777778	-0.414611780298498
306	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-732.681760786756	1	-2.30490363245299
307	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-726.991828840478	13.7777777777778	-1.53268456371675
308	11	FALSE	2	0.333333333333333	-21530.1241562151	-21548.4816555935	-726.991828840478	13.7777777777778	-0.287838129588084
