i	distance	psi	newpsi	ipsi	newipsi	likratio	priorratio	hratio	accept
6959	0.0909090909090909	1.05	1.02	35	34	-0.0274811890426914	0.0289875368732524	0.00150634783056104	FALSE
6960	0.0909090909090909	1.05	1.08	35	36	0.0273597010070175	-0.0281708769666963	-0.000811175959678879	FALSE
6961	0.0909090909090909	1.05	1.08	35	36	0.0273597010070175	-0.0281708769666963	-0.000811175959678879	FALSE
6962	0.0909090909090909	1.05	1.08	35	36	0.0273597010070175	-0.0281708769666963	-0.000811175959678879	FALSE
6963	0.0909090909090909	1.05	1.02	35	34	-0.0274811890426914	0.0289875368732524	0.00150634783056104	FALSE
6964	0.0909090909090909	1.05	1.02	35	34	-0.0274811890426914	0.0289875368732524	0.00150634783056104	FALSE
6965	0.0909090909090909	1.05	1.02	35	34	-0.0274811890426914	0.0289875368732524	0.00150634783056104	FALSE
6966	0.0909090909090909	1.05	1.08	35	36	0.0273597010070175	-0.0281708769666963	-0.000811175959678879	FALSE
6967	0.0909090909090909	1.05	1.02	35	34	-0.0274811890426914	0.0289875368732524	0.00150634783056104	FALSE
6968	0.0909090909090909	1.05	1.02	35	34	-0.0274811890426914	0.0289875368732524	0.00150634783056104	FALSE
6969	0.0909090909090909	1.05	1.02	35	34	-0.0274811890426914	0.0289875368732524	0.00150634783056104	FALSE
6970	0.0909090909090909	1.05	1.02	35	34	-0.0274811890426914	0.0289875368732524	0.00150634783056104	FALSE
6971	0.0909090909090909	1.05	1.08	35	36	0.0273597010070175	-0.0281708769666963	-0.000811175959678879	FALSE
6972	0.0909090909090909	1.05	1.08	35	36	0.0273597010070175	-0.0281708769666963	-0.000811175959678879	FALSE
6973	0.0909090909090909	1.05	1.08	35	36	0.0273597010070175	-0.0281708769666963	-0.000811175959678879	FALSE
6974	0.0909090909090909	1.05	1.02	35	34	-0.0274811890426914	0.0289875368732524	0.00150634783056104	FALSE
6975	0.0909090909090909	1.05	1.08	35	36	0.0273597010070175	-0.0281708769666963	-0.000811175959678879	FALSE
6976	0.0909090909090909	1.05	1.02	35	34	-0.0274811890426914	0.0289875368732524	0.00150634783056104	FALSE
6977	0.0909090909090909	1.05	1.02	35	34	-0.0274811890426914	0.0289875368732524	0.00150634783056104	FALSE
6978	0.0909090909090909	1.05	1.02	35	34	-0.0274811890426914	0.0289875368732524	0.00150634783056104	FALSE
6979	0.0909090909090909	1.05	1.08	35	36	0.0273597010070175	-0.0281708769666963	-0.000811175959678879	FALSE
6980	0.0909090909090909	1.05	1.02	35	34	-0.0274811890426914	0.0289875368732524	0.00150634783056104	FALSE
6981	0.0909090909090909	1.05	1.08	35	36	0.0273597010070175	-0.0281708769666963	-0.000811175959678879	FALSE
6982	0.0909090909090909	1.05	1.08	35	36	0.0273597010070175	-0.0281708769666963	-0.000811175959678879	FALSE
6983	0.0909090909090909	1.05	1.02	35	34	-0.0274811890426914	0.0289875368732524	0.00150634783056104	FALSE
6984	0.0909090909090909	1.05	1.08	35	36	0.0273597010070175	-0.0281708769666963	-0.000811175959678879	FALSE
6985	0.0909090909090909	1.05	1.02	35	34	-0.0274811890426914	0.0289875368732524	0.00150634783056104	FALSE
6986	0.0909090909090909	1.05	1.08	35	36	0.0273597010070175	-0.0281708769666963	-0.000811175959678879	FALSE
6987	0.0909090909090909	1.05	1.08	35	36	0.0273597010070175	-0.0281708769666963	-0.000811175959678879	FALSE
6988	0.0909090909090909	1.05	1.08	35	36	0.0273597010070175	-0.0281708769666963	-0.000811175959678879	FALSE
6989	0.0909090909090909	1.05	1.08	35	36	0.0273597010070175	-0.0281708769666963	-0.000811175959678879	FALSE
6990	0.0909090909090909	1.05	1.08	35	36	0.0273597010070175	-0.0281708769666963	-0.000811175959678879	FALSE
6991	0.0909090909090909	1.05	1.08	35	36	0.0273597010070175	-0.0281708769666963	-0.000811175959678879	FALSE
6992	0.0909090909090909	1.05	1.08	35	36	0.0273597010070175	-0.0281708769666963	-0.000811175959678879	FALSE
6993	0.0909090909090909	1.05	1.08	35	36	0.0273597010070175	-0.0281708769666963	-0.000811175959678879	FALSE
6994	0.0909090909090909	1.05	1.02	35	34	-0.0274811890426914	0.0289875368732524	0.00150634783056104	FALSE
6995	0.0909090909090909	1.05	1.02	35	34	-0.0274811890426914	0.0289875368732524	0.00150634783056104	FALSE
6996	0.0909090909090909	1.05	1.08	35	36	0.0273597010070175	-0.0281708769666963	-0.000811175959678879	FALSE
6997	0.0909090909090909	1.05	1.08	35	36	0.0273597010070175	-0.0281708769666963	-0.000811175959678879	FALSE
6998	0.0909090909090909	1.05	1.02	35	34	-0.0274811890426914	0.0289875368732524	0.00150634783056104	FALSE
6999	0.0909090909090909	1.05	1.02	35	34	-0.0274811890426914	0.0289875368732524	0.00150634783056104	FALSE
7000	0.0909090909090909	1.05	1.08	35	36	0.0273597010070175	-0.0281708769666963	-0.000811175959678879	FALSE
7001	0.0909090909090909	1.05	1.02	35	34	-0.0274811890426914	0.0289875368732524	0.00150634783056104	FALSE
7002	0.0909090909090909	1.05	1.02	35	34	-0.0274811890426914	0.0289875368732524	0.00150634783056104	FALSE
7003	0.0909090909090909	1.05	1.08	35	36	0.0273597010070175	-0.0281708769666963	-0.000811175959678879	FALSE
7004	0.0909090909090909	1.05	1.02	35	34	-0.0274811890426914	0.0289875368732524	0.00150634783056104	FALSE
7005	0.0909090909090909	1.05	1.08	35	36	0.0273597010070175	-0.0281708769666963	-0.000811175959678879	FALSE
7006	0.0909090909090909	1.05	1.08	35	36	0.0273597010070175	-0.0281708769666963	-0.000811175959678879	FALSE
7007	0.0909090909090909	1.05	1.08	35	36	0.0273597010070175	-0.0281708769666963	-0.000811175959678879	FALSE
7008	0.0909090909090909	1.05	1.08	35	36	0.0273597010070175	-0.0281708769666963	-0.000811175959678879	FALSE
7009	0.0909090909090909	1.05	1.08	35	36	0.0273597010070175	-0.0281708769666963	-0.000811175959678879	FALSE
7010	0.0909090909090909	1.05	1.08	35	36	0.0273597010070175	-0.0281708769666963	-0.000811175959678879	FALSE
7011	0.0909090909090909	1.05	1.08	35	36	0.0273597010070175	-0.0281708769666963	-0.000811175959678879	FALSE
7012	0.0909090909090909	1.05	1.02	35	34	-0.0274811890426914	0.0289875368732524	0.00150634783056104	FALSE
7013	0.0909090909090909	1.05	1.02	35	34	-0.0274811890426914	0.0289875368732524	0.00150634783056104	FALSE
